MAPNUM	MINLAT	MAXLAT	MINLON	MAXLON	LABLAT	LABLON	XRED	YRED	XGREEN	YGREEN	XDOUBLE	YDOUBLE	XGRID	YGRID	PERIM	AREA	GRIDX	GRIDY	XGRIDCOO	YGRIDCOO	BOXSIZEX	BOXSIZEY	COMPLETE	TOTALCEL	TOTALRED	TOTALGRE	TOTALDOU	MEANPERI	MEANAREA	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1750.000	2639.000	.	.	11.000	13.000	43.344	409.090	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1740.000	2769.000	.	.	11.000	13.000	53.870	497.656	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1670.000	2809.000	.	.	11.000	13.000	51.393	1632.528	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1820.000	2839.000	.	.	11.000	13.000	33.437	741.884	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1530.000	2859.000	.	.	10.000	13.000	35.913	695.492	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1470.000	2729.000	.	.	10.000	13.000	74.923	2498.251	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1390.000	2889.000	.	.	10.000	13.000	34.056	1369.130	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1460.000	2859.000	.	.	10.000	13.000	44.582	1095.381	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1480.000	2919.000	.	.	10.000	13.000	52.632	3848.978	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1360.000	2729.000	.	.	9.000	13.000	47.059	873.008	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1430.000	2559.000	.	.	10.000	12.000	40.248	805.912	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1590.000	2619.000	.	.	10.000	12.000	24.768	531.779	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1690.000	2729.000	.	.	11.000	13.000	26.625	1042.471	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1560.000	2489.000	.	.	10.000	12.000	53.251	544.815	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1460.000	2479.000	.	.	10.000	12.000	21.053	440.529	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1340.000	2519.000	.	.	9.000	12.000	40.248	117.321	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1270.000	2599.000	.	.	9.000	12.000	43.344	460.083	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1070.000	2529.000	.	.	8.000	12.000	66.254	1460.380	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1160.000	2529.000	.	.	9.000	12.000	10.526	427.110	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1210.000	2519.000	.	.	9.000	12.000	58.824	1937.716	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1180.000	2619.000	.	.	9.000	12.000	42.724	1203.884	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1200.000	2739.000	.	.	9.000	13.000	31.579	1316.988	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1100.000	2839.000	.	.	9.000	13.000	19.814	13.802	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	980.000	2729.000	.	.	8.000	13.000	21.672	125.756	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	970.000	2659.000	.	.	8.000	13.000	29.721	134.958	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	880.000	2769.000	.	.	8.000	13.000	30.341	569.736	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	900.000	2869.000	.	.	8.000	13.000	36.533	348.129	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	970.000	2889.000	.	.	8.000	13.000	34.675	379.568	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	760.000	2519.000	.	.	7.000	12.000	50.155	1233.022	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	760.000	2739.000	.	.	7.000	13.000	43.963	2070.374	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	790.000	2799.000	.	.	8.000	13.000	14.861	214.705	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	630.000	2839.000	.	.	7.000	13.000	26.625	101.602	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	620.000	2889.000	.	.	7.000	13.000	16.718	310.556	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	580.000	2859.000	.	.	7.000	13.000	39.628	1039.788	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	580.000	2689.000	.	.	7.000	13.000	48.297	441.680	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	520.000	2619.000	.	.	7.000	12.000	34.675	412.541	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	560.000	2519.000	.	.	7.000	12.000	55.108	742.651	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	500.000	2549.000	.	.	7.000	12.000	47.059	496.890	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	480.000	2689.000	.	.	6.000	13.000	24.149	329.726	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	180.000	2759.000	.	.	5.000	13.000	45.820	176.365	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	140.000	2609.000	.	.	5.000	12.000	19.195	130.740	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	260.000	2659.000	.	.	6.000	13.000	22.291	80.131	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	80.000	2659.000	.	.	5.000	13.000	32.817	1310.470	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	70.000	2829.000	.	.	5.000	13.000	32.817	835.051	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-40.000	2879.000	.	.	5.000	13.000	47.678	121.539	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	90.000	3039.000	.	.	5.000	14.000	42.105	1161.326	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	140.000	2939.000	.	.	5.000	14.000	53.251	1893.625	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	130.000	3109.000	.	.	5.000	14.000	35.294	1489.519	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	190.000	3149.000	.	.	5.000	14.000	58.204	2057.338	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	500.000	2969.000	.	.	7.000	14.000	42.105	1273.663	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	450.000	3109.000	.	.	6.000	14.000	22.910	783.291	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	540.000	3149.000	.	.	7.000	14.000	34.675	761.437	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	490.000	3279.000	.	.	6.000	15.000	30.960	251.129	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	280.000	3079.000	.	.	6.000	14.000	30.341	823.165	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	600.000	3119.000	.	.	7.000	14.000	24.768	127.290	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	670.000	3189.000	.	.	7.000	14.000	40.248	1004.898	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	690.000	3229.000	.	.	7.000	15.000	48.297	97.768	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	880.000	3139.000	.	.	8.000	14.000	63.777	3205.628	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	940.000	3239.000	.	.	8.000	15.000	72.446	1275.197	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1040.000	3129.000	.	.	8.000	14.000	48.297	2799.222	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	710.000	3089.000	.	.	7.000	14.000	18.576	12.269	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1190.000	3149.000	.	.	9.000	14.000	52.012	1550.096	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1310.000	3079.000	.	.	9.000	14.000	58.824	2348.340	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1320.000	3039.000	.	.	9.000	14.000	37.771	982.661	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1300.000	2959.000	.	.	9.000	14.000	52.012	1324.656	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1150.000	2989.000	.	.	9.000	14.000	37.771	885.276	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1290.000	3259.000	.	.	9.000	15.000	37.771	866.106	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1530.000	3139.000	.	.	10.000	14.000	27.245	205.887	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1610.000	3169.000	.	.	10.000	14.000	26.625	860.355	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1620.000	3079.000	.	.	10.000	14.000	29.721	1282.481	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1690.000	3149.000	.	.	11.000	14.000	50.155	2483.681	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1720.000	2989.000	.	.	11.000	14.000	24.768	780.224	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1740.000	3029.000	.	.	11.000	14.000	18.576	841.568	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1680.000	2919.000	.	.	11.000	13.000	27.864	879.909	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1730.000	3229.000	.	.	11.000	15.000	27.245	1278.647	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1450.000	3309.000	.	.	10.000	15.000	42.105	1534.377	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1780.000	3129.000	.	.	11.000	14.000	29.721	912.881	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1810.000	3019.000	.	.	11.000	14.000	56.347	146.076	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2020.000	2979.000	.	.	12.000	14.000	27.864	1205.801	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2050.000	2999.000	.	.	12.000	14.000	12.384	315.924	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2000.000	3129.000	.	.	12.000	14.000	34.675	1742.181	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2190.000	2959.000	.	.	12.000	14.000	39.628	1268.679	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2360.000	2949.000	.	.	13.000	14.000	48.916	2717.174	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2450.000	2949.000	.	.	13.000	14.000	29.102	2109.864	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2790.000	2449.000	.	.	14.000	12.000	32.198	589.673	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2750.000	2419.000	.	.	14.000	12.000	40.248	1189.698	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2760.000	2379.000	.	.	14.000	12.000	29.721	1126.437	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2810.000	2399.000	.	.	14.000	12.000	27.864	19.937	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2880.000	2409.000	.	.	15.000	12.000	27.864	625.329	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2900.000	2449.000	.	.	15.000	12.000	40.248	1769.019	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2850.000	2349.000	.	.	15.000	12.000	37.152	1317.754	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2900.000	2299.000	.	.	15.000	11.000	44.582	70.163	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2950.000	2389.000	.	.	15.000	12.000	30.341	842.335	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3040.000	2379.000	.	.	15.000	12.000	24.149	1336.158	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3090.000	2429.000	.	.	15.000	12.000	71.827	4301.776	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2560.000	2299.000	.	.	14.000	11.000	48.297	405.256	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2620.000	2339.000	.	.	14.000	11.000	81.115	1795.474	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2650.000	2259.000	.	.	14.000	11.000	21.053	557.467	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2720.000	2249.000	.	.	14.000	11.000	31.579	1514.440	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2460.000	2289.000	.	.	13.000	11.000	27.245	220.073	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2410.000	2409.000	.	.	13.000	12.000	47.678	812.813	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2440.000	2429.000	.	.	13.000	12.000	35.913	726.548	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2530.000	2459.000	.	.	14.000	12.000	32.817	908.664	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2480.000	2519.000	.	.	13.000	12.000	55.728	2128.651	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2190.000	2429.000	.	.	12.000	12.000	38.390	537.914	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1980.000	2459.000	.	.	12.000	12.000	48.297	343.145	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1870.000	2409.000	.	.	11.000	12.000	66.873	2609.437	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1820.000	2399.000	.	.	11.000	12.000	27.864	813.580	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1780.000	2379.000	.	.	11.000	12.000	18.576	108.503	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1500.000	2229.000	.	.	10.000	11.000	49.536	700.476	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1640.000	2269.000	.	.	10.000	11.000	22.910	621.495	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1470.000	2339.000	.	.	10.000	11.000	40.248	547.882	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1400.000	2389.000	.	.	10.000	12.000	29.102	484.237	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1200.000	2299.000	.	.	9.000	11.000	58.824	1138.322	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1140.000	2189.000	.	.	9.000	11.000	50.774	1139.856	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1160.000	2119.000	.	.	9.000	11.000	22.291	514.910	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1070.000	2399.000	.	.	8.000	12.000	56.347	1285.549	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1110.000	2449.000	.	.	9.000	12.000	35.913	95.467	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1000.000	2359.000	.	.	8.000	12.000	61.300	695.876	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	780.000	2399.000	.	.	7.000	12.000	33.437	1313.154	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	820.000	2139.000	.	.	8.000	11.000	53.870	784.058	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	870.000	2099.000	.	.	8.000	11.000	35.294	1129.504	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	930.000	2329.000	.	.	8.000	11.000	43.963	1627.544	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	660.000	2279.000	.	.	7.000	11.000	34.675	108.503	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	600.000	2209.000	.	.	7.000	11.000	30.960	21.087	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	580.000	2419.000	.	.	7.000	12.000	39.628	464.300	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	440.000	2419.000	.	.	6.000	12.000	45.201	2203.798	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	450.000	2369.000	.	.	6.000	12.000	24.149	858.822	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	490.000	2169.000	.	.	6.000	11.000	31.579	1309.703	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	440.000	2239.000	.	.	6.000	11.000	60.062	1538.978	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	240.000	2139.000	.	.	6.000	11.000	47.059	448.964	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	370.000	2139.000	.	.	6.000	11.000	17.957	470.051	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	180.000	2149.000	.	.	5.000	11.000	39.009	190.934	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	40.000	2239.000	.	.	5.000	11.000	53.870	1782.438	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	40.000	2349.000	.	.	5.000	12.000	54.489	138.025	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-200.000	2429.000	.	.	4.000	12.000	62.539	1383.700	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-160.000	2369.000	.	.	4.000	12.000	55.728	565.902	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-290.000	2159.000	.	.	4.000	11.000	58.824	1685.437	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-530.000	2049.000	.	.	3.000	10.000	25.387	870.324	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	30.000	1899.000	.	.	5.000	10.000	59.443	2406.234	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	290.000	1909.000	.	.	6.000	10.000	21.053	745.718	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	330.000	1989.000	.	.	6.000	10.000	47.678	236.176	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	420.000	1929.000	.	.	6.000	10.000	42.724	2009.413	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	700.000	1949.000	.	.	7.000	10.000	40.867	1424.724	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	790.000	1869.000	.	.	8.000	10.000	55.728	2280.478	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1050.000	1989.000	.	.	8.000	10.000	59.443	2324.953	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1100.000	1889.000	.	.	9.000	10.000	43.344	1906.661	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1150.000	1939.000	.	.	9.000	10.000	24.149	997.997	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1180.000	1979.000	.	.	9.000	10.000	29.721	1494.886	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1120.000	2019.000	.	.	9.000	10.000	29.721	198.602	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1150.000	1869.000	.	.	9.000	10.000	40.867	1507.155	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1290.000	2039.000	.	.	9.000	10.000	22.291	153.361	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1810.000	1929.000	.	.	11.000	10.000	37.771	853.071	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1710.000	1999.000	.	.	11.000	10.000	39.628	1520.958	.	.	.	.	.	.	.	.	.	.	.	.	.	
